CDROS.g13083.t1	df9196222fc5645620d3f6050c8a1b35	1440	Pfam	PF16487	Mid domain of argonaute	942	1024	1.9E-31	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CDROS.g13083.t1	df9196222fc5645620d3f6050c8a1b35	1440	Pfam	PF00320	GATA zinc finger	256	289	1.5E-12	T	22-10-2021	IPR000679	Zinc finger, GATA-type
CDROS.g13083.t1	df9196222fc5645620d3f6050c8a1b35	1440	Pfam	PF02171	Piwi domain	1031	1330	1.8E-115	T	22-10-2021	IPR003165	Piwi domain
CDROS.g13083.t1	df9196222fc5645620d3f6050c8a1b35	1440	Pfam	PF16488	Argonaute linker 2 domain	887	933	5.6E-14	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CDROS.g13972.t1	b953db8b2cd7c3aa259dd637f6a7a25b	941	Pfam	PF02171	Piwi domain	567	908	5.0E-61	T	22-10-2021	IPR003165	Piwi domain
CDROS.g7729.t1	0945dea7231b16f3620052db13272c13	647	Pfam	PF16488	Argonaute linker 2 domain	123	169	2.3E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CDROS.g7729.t1	0945dea7231b16f3620052db13272c13	647	Pfam	PF02170	PAZ domain	11	112	2.4E-11	T	22-10-2021	IPR003100	PAZ domain
CDROS.g7729.t1	0945dea7231b16f3620052db13272c13	647	Pfam	PF16487	Mid domain of argonaute	182	258	1.5E-7	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CDROS.g7729.t1	0945dea7231b16f3620052db13272c13	647	Pfam	PF02171	Piwi domain	271	577	9.3E-112	T	22-10-2021	IPR003165	Piwi domain
CELEG.T22B3.2b	23590e5f68d62e20831177892a75bac5	1035	Pfam	PF02171	Piwi domain	655	961	1.8E-111	T	22-10-2021	IPR003165	Piwi domain
CELEG.T22B3.2b	23590e5f68d62e20831177892a75bac5	1035	Pfam	PF16486	N-terminal domain of argonaute	95	233	2.5E-13	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CELEG.T22B3.2b	23590e5f68d62e20831177892a75bac5	1035	Pfam	PF02170	PAZ domain	382	496	7.2E-12	T	22-10-2021	IPR003100	PAZ domain
CELEG.T22B3.2b	23590e5f68d62e20831177892a75bac5	1035	Pfam	PF16487	Mid domain of argonaute	566	642	2.0E-6	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CELEG.T22B3.2b	23590e5f68d62e20831177892a75bac5	1035	Pfam	PF08699	Argonaute linker 1 domain	264	304	2.2E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CELEG.T22B3.2b	23590e5f68d62e20831177892a75bac5	1035	Pfam	PF16488	Argonaute linker 2 domain	507	553	6.7E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CELEG.D2030.6	72b16801ae2e19783148e261f16f3387	824	Pfam	PF02171	Piwi domain	500	809	7.8E-79	T	22-10-2021	IPR003165	Piwi domain
CELEG.D2030.6	72b16801ae2e19783148e261f16f3387	824	Pfam	PF02170	PAZ domain	230	352	1.1E-24	T	22-10-2021	IPR003100	PAZ domain
CELEG.K08H10.7	b0d1383b589408a1024347c0c0620e4b	1020	Pfam	PF02171	Piwi domain	619	983	7.5E-63	T	22-10-2021	IPR003165	Piwi domain
CELEG.F48F7.1b	26e4e222745513d86440f06dd82d4d06	1023	Pfam	PF08699	Argonaute linker 1 domain	310	389	1.0E-19	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CELEG.F48F7.1b	26e4e222745513d86440f06dd82d4d06	1023	Pfam	PF16487	Mid domain of argonaute	594	675	5.7E-32	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CELEG.F48F7.1b	26e4e222745513d86440f06dd82d4d06	1023	Pfam	PF16488	Argonaute linker 2 domain	538	584	4.0E-13	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CELEG.F48F7.1b	26e4e222745513d86440f06dd82d4d06	1023	Pfam	PF02170	PAZ domain	410	528	2.5E-25	T	22-10-2021	IPR003100	PAZ domain
CELEG.F48F7.1b	26e4e222745513d86440f06dd82d4d06	1023	Pfam	PF02171	Piwi domain	682	981	9.0E-116	T	22-10-2021	IPR003165	Piwi domain
CELEG.F48F7.1b	26e4e222745513d86440f06dd82d4d06	1023	Pfam	PF16486	N-terminal domain of argonaute	170	300	3.8E-26	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CELEG.R06C7.10	dae6489dc1378bfe0e36cbd0ececdd9e	1938	Pfam	PF00063	Myosin head (motor domain)	86	773	1.9E-295	T	22-10-2021	IPR001609	Myosin head, motor domain
CELEG.R06C7.10	dae6489dc1378bfe0e36cbd0ececdd9e	1938	Pfam	PF01576	Myosin tail	854	1929	4.2E-120	T	22-10-2021	IPR002928	Myosin tail
CELEG.R06C7.10	dae6489dc1378bfe0e36cbd0ececdd9e	1938	Pfam	PF02736	Myosin N-terminal SH3-like domain	32	72	3.6E-8	T	22-10-2021	IPR004009	Myosin, N-terminal, SH3-like
CELEG.R09A1.1a	f6da7176de59e0723835956305b32345	1121	Pfam	PF02171	Piwi domain	769	1079	1.4E-57	T	22-10-2021	IPR003165	Piwi domain
CELEG.ZK1248.7	4bec017e1a979590cc62cf291ebeb680	912	Pfam	PF02170	PAZ domain	314	422	3.3E-15	T	22-10-2021	IPR003100	PAZ domain
CELEG.ZK1248.7	4bec017e1a979590cc62cf291ebeb680	912	Pfam	PF02171	Piwi domain	568	876	7.2E-83	T	22-10-2021	IPR003165	Piwi domain
CELEG.F20D12.1a	37a8934d08850ccf0e5eb49e960ac18c	1030	Pfam	PF02171	Piwi domain	677	994	1.0E-50	T	22-10-2021	IPR003165	Piwi domain
CELEG.T07D3.7a	7df41aa070ad49197a08fdd8b6098139	910	Pfam	PF02171	Piwi domain	566	866	6.3E-117	T	22-10-2021	IPR003165	Piwi domain
CELEG.T07D3.7a	7df41aa070ad49197a08fdd8b6098139	910	Pfam	PF08699	Argonaute linker 1 domain	215	273	2.3E-22	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CELEG.T07D3.7a	7df41aa070ad49197a08fdd8b6098139	910	Pfam	PF02170	PAZ domain	294	412	6.1E-25	T	22-10-2021	IPR003100	PAZ domain
CELEG.T07D3.7a	7df41aa070ad49197a08fdd8b6098139	910	Pfam	PF16488	Argonaute linker 2 domain	422	468	1.3E-12	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CELEG.T07D3.7a	7df41aa070ad49197a08fdd8b6098139	910	Pfam	PF16486	N-terminal domain of argonaute	75	205	6.9E-22	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CELEG.T07D3.7a	7df41aa070ad49197a08fdd8b6098139	910	Pfam	PF16487	Mid domain of argonaute	479	559	5.1E-30	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CELEG.K12B6.1	741c33116b0a67e428c23f77b8e6e2c2	881	Pfam	PF02170	PAZ domain	298	399	1.9E-8	T	22-10-2021	IPR003100	PAZ domain
CELEG.K12B6.1	741c33116b0a67e428c23f77b8e6e2c2	881	Pfam	PF02171	Piwi domain	554	844	4.8E-48	T	22-10-2021	IPR003165	Piwi domain
CELEG.C04F12.10	bf5fc80566cf69ac4a3437277450c4c2	442	Pfam	PF16491	CAAX prenyl protease N-terminal, five membrane helices	28	201	1.2E-63	T	22-10-2021	IPR032456	CAAX prenyl protease 1, N-terminal
CELEG.C04F12.10	bf5fc80566cf69ac4a3437277450c4c2	442	Pfam	PF01435	Peptidase family M48	204	436	8.4E-41	T	22-10-2021	IPR001915	Peptidase M48
CELEG.T23D8.7	01d2096f2fdc4ea1f22ee1eaa0a6b0f1	905	Pfam	PF16488	Argonaute linker 2 domain	429	475	2.4E-8	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CELEG.T23D8.7	01d2096f2fdc4ea1f22ee1eaa0a6b0f1	905	Pfam	PF08699	Argonaute linker 1 domain	220	280	1.5E-11	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CELEG.T23D8.7	01d2096f2fdc4ea1f22ee1eaa0a6b0f1	905	Pfam	PF02171	Piwi domain	575	878	4.9E-75	T	22-10-2021	IPR003165	Piwi domain
CELEG.T23D8.7	01d2096f2fdc4ea1f22ee1eaa0a6b0f1	905	Pfam	PF16486	N-terminal domain of argonaute	82	208	2.0E-7	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CELEG.T23D8.7	01d2096f2fdc4ea1f22ee1eaa0a6b0f1	905	Pfam	PF02170	PAZ domain	301	419	1.2E-23	T	22-10-2021	IPR003100	PAZ domain
CELEG.T23D8.7	01d2096f2fdc4ea1f22ee1eaa0a6b0f1	905	Pfam	PF16487	Mid domain of argonaute	489	568	4.2E-25	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CELEG.R06C7.1	49047b48181a2ed94786cfb7bc4d4f47	945	Pfam	PF02171	Piwi domain	598	905	1.2E-81	T	22-10-2021	IPR003165	Piwi domain
CELEG.R06C7.1	49047b48181a2ed94786cfb7bc4d4f47	945	Pfam	PF02170	PAZ domain	338	440	5.3E-17	T	22-10-2021	IPR003100	PAZ domain
CELEG.Y110A7A.18	69489c5b97313508d7b505f9433b7a6e	975	Pfam	PF02170	PAZ domain	347	451	1.2E-16	T	22-10-2021	IPR003100	PAZ domain
CELEG.Y110A7A.18	69489c5b97313508d7b505f9433b7a6e	975	Pfam	PF02171	Piwi domain	604	934	3.1E-86	T	22-10-2021	IPR003165	Piwi domain
CELEG.T22H9.3	e59d2b224087e86ea34447f693f2e867	990	Pfam	PF02171	Piwi domain	610	935	4.9E-88	T	22-10-2021	IPR003165	Piwi domain
CELEG.T22H9.3	e59d2b224087e86ea34447f693f2e867	990	Pfam	PF02170	PAZ domain	342	451	6.2E-13	T	22-10-2021	IPR003100	PAZ domain
CELEG.F56A6.1a	300cc1a9ffc63300021eec993a2474a9	887	Pfam	PF02171	Piwi domain	555	849	4.4E-46	T	22-10-2021	IPR003165	Piwi domain
CELEG.F56A6.1a	300cc1a9ffc63300021eec993a2474a9	887	Pfam	PF02170	PAZ domain	293	402	9.6E-11	T	22-10-2021	IPR003100	PAZ domain
CELEG.C04F12.1	c6b39364438b45660acd6257b1b1238c	944	Pfam	PF02171	Piwi domain	590	899	3.3E-51	T	22-10-2021	IPR003165	Piwi domain
CELEG.C04F12.1	c6b39364438b45660acd6257b1b1238c	944	Pfam	PF16486	N-terminal domain of argonaute	85	221	1.1E-7	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CELEG.F58G1.1	03efba841181fd8c76b375dddffe3ed1	965	Pfam	PF02171	Piwi domain	594	924	3.2E-105	T	22-10-2021	IPR003165	Piwi domain
CELEG.F58G1.1	03efba841181fd8c76b375dddffe3ed1	965	Pfam	PF02170	PAZ domain	321	442	2.2E-17	T	22-10-2021	IPR003100	PAZ domain
CELEG.C16C10.3	12ad4f0092244823f4df9906513b1e14	1032	Pfam	PF02170	PAZ domain	388	495	1.9E-16	T	22-10-2021	IPR003100	PAZ domain
CELEG.C16C10.3	12ad4f0092244823f4df9906513b1e14	1032	Pfam	PF02171	Piwi domain	651	977	2.0E-100	T	22-10-2021	IPR003165	Piwi domain
CELEG.R04A9.2	6684339265de8dc23773e8fb9da97a77	1057	Pfam	PF02170	PAZ domain	404	511	1.2E-13	T	22-10-2021	IPR003100	PAZ domain
CELEG.R04A9.2	6684339265de8dc23773e8fb9da97a77	1057	Pfam	PF02171	Piwi domain	673	1001	1.1E-100	T	22-10-2021	IPR003165	Piwi domain
CELEG.ZK757.3a	c0281f639edd9477d14769f9a6aca4bb	1040	Pfam	PF16486	N-terminal domain of argonaute	97	235	1.6E-13	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CELEG.ZK757.3a	c0281f639edd9477d14769f9a6aca4bb	1040	Pfam	PF02170	PAZ domain	387	501	5.2E-12	T	22-10-2021	IPR003100	PAZ domain
CELEG.ZK757.3a	c0281f639edd9477d14769f9a6aca4bb	1040	Pfam	PF16487	Mid domain of argonaute	571	647	7.1E-7	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CELEG.ZK757.3a	c0281f639edd9477d14769f9a6aca4bb	1040	Pfam	PF02171	Piwi domain	660	966	4.0E-112	T	22-10-2021	IPR003165	Piwi domain
CELEG.ZK757.3a	c0281f639edd9477d14769f9a6aca4bb	1040	Pfam	PF16488	Argonaute linker 2 domain	512	558	5.5E-10	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CELEG.ZK757.3a	c0281f639edd9477d14769f9a6aca4bb	1040	Pfam	PF08699	Argonaute linker 1 domain	266	306	2.2E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CELEG.C18E3.7c	e8b6196c3c374ba728fc336d3fcf14d2	887	Pfam	PF02170	PAZ domain	293	402	9.6E-11	T	22-10-2021	IPR003100	PAZ domain
CELEG.C18E3.7c	e8b6196c3c374ba728fc336d3fcf14d2	887	Pfam	PF02171	Piwi domain	555	849	4.2E-46	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g12903.t1	5c7fdfbcb5c1f7b28be87697385648c9	1072	Pfam	PF02171	Piwi domain	733	1031	8.1E-61	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g5454.t1	265fb63910e3fd6260de63b362cbc998	795	Pfam	PF02171	Piwi domain	454	753	1.5E-115	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g5454.t1	265fb63910e3fd6260de63b362cbc998	795	Pfam	PF02170	PAZ domain	182	301	1.9E-25	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g5454.t1	265fb63910e3fd6260de63b362cbc998	795	Pfam	PF16487	Mid domain of argonaute	366	447	3.1E-33	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CIMPE.g5454.t1	265fb63910e3fd6260de63b362cbc998	795	Pfam	PF08699	Argonaute linker 1 domain	105	161	2.1E-22	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CIMPE.g5454.t1	265fb63910e3fd6260de63b362cbc998	795	Pfam	PF16486	N-terminal domain of argonaute	10	95	3.4E-11	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CIMPE.g5454.t1	265fb63910e3fd6260de63b362cbc998	795	Pfam	PF16488	Argonaute linker 2 domain	310	356	1.2E-13	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CIMPE.g18445.t1	7a5585204e9e19462b25ece8fbe32f50	875	Pfam	PF02171	Piwi domain	545	839	4.4E-56	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g18445.t1	7a5585204e9e19462b25ece8fbe32f50	875	Pfam	PF02170	PAZ domain	291	392	7.6E-9	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g12633.t1	0053ab1b1c792dae96ddff6704a10d48	1052	Pfam	PF02171	Piwi domain	684	1000	8.5E-69	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g12633.t1	0053ab1b1c792dae96ddff6704a10d48	1052	Pfam	PF02170	PAZ domain	430	532	4.5E-11	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g15785.t1	af96add0f009580452a4d6137d768cc5	613	Pfam	PF02171	Piwi domain	231	558	1.1E-79	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g16856.t1	63a40c221c7bd934efbefca79c13d5a3	825	Pfam	PF02171	Piwi domain	502	810	3.7E-77	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g16856.t1	63a40c221c7bd934efbefca79c13d5a3	825	Pfam	PF02170	PAZ domain	231	352	6.3E-25	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g8946.t1	271d1230b700b9762646d39e0898eba5	906	Pfam	PF16486	N-terminal domain of argonaute	80	186	1.6E-11	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CIMPE.g8946.t1	271d1230b700b9762646d39e0898eba5	906	Pfam	PF02170	PAZ domain	305	419	3.2E-22	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g8946.t1	271d1230b700b9762646d39e0898eba5	906	Pfam	PF02171	Piwi domain	577	881	1.0E-79	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g8946.t1	271d1230b700b9762646d39e0898eba5	906	Pfam	PF08699	Argonaute linker 1 domain	223	282	7.5E-11	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CIMPE.g8946.t1	271d1230b700b9762646d39e0898eba5	906	Pfam	PF16488	Argonaute linker 2 domain	429	475	8.0E-12	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CIMPE.g8946.t1	271d1230b700b9762646d39e0898eba5	906	Pfam	PF16487	Mid domain of argonaute	488	568	2.0E-23	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CIMPE.g13546.t1	fedfbf53b4b0b6469df3f74a3fd0a55f	953	Pfam	PF02170	PAZ domain	338	443	2.5E-19	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g13546.t1	fedfbf53b4b0b6469df3f74a3fd0a55f	953	Pfam	PF02171	Piwi domain	602	910	7.0E-80	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g19167.t1	7f4e489d97e2c1e0d44a321ecff2939e	1024	Pfam	PF02171	Piwi domain	682	983	1.0E-62	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g9842.t1	31886ca0cf19f649dffb6306f2544993	1043	Pfam	PF02171	Piwi domain	663	987	2.3E-90	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g9842.t1	31886ca0cf19f649dffb6306f2544993	1043	Pfam	PF02170	PAZ domain	401	508	4.6E-11	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g9627.t1	1d86afd2c42c9d36694118b84022567a	987	Pfam	PF02171	Piwi domain	637	949	1.2E-50	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g13392.t1	25b34a539d6ab91383772e9445a55173	1013	Pfam	PF02171	Piwi domain	633	957	3.5E-87	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g13392.t1	25b34a539d6ab91383772e9445a55173	1013	Pfam	PF02170	PAZ domain	375	478	1.3E-13	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g4432.t1	a9b95fdc7f1102cc256a173a5480625b	962	Pfam	PF02170	PAZ domain	343	457	1.3E-18	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g4432.t1	a9b95fdc7f1102cc256a173a5480625b	962	Pfam	PF02171	Piwi domain	611	919	4.8E-78	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g18726.t2	211d30602fd2af8a5a6dd0a854374a01	907	Pfam	PF16486	N-terminal domain of argonaute	66	204	2.4E-8	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CIMPE.g18726.t2	211d30602fd2af8a5a6dd0a854374a01	907	Pfam	PF02171	Piwi domain	548	861	5.6E-52	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g5249.t2	82305eba728a258a1e3d07361d9bf772	1479	Pfam	PF02170	PAZ domain	866	970	1.1E-13	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g5249.t2	82305eba728a258a1e3d07361d9bf772	1479	Pfam	PF02171	Piwi domain	1129	1435	3.2E-83	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g5249.t2	82305eba728a258a1e3d07361d9bf772	1479	Pfam	PF10326	Serpentine type 7TM GPCR chemoreceptor Str	294	526	1.5E-42	T	22-10-2021	IPR019428	7TM GPCR, serpentine receptor class r (Str)
CIMPE.g5249.t2	82305eba728a258a1e3d07361d9bf772	1479	Pfam	PF10328	Serpentine type 7TM GPCR chemoreceptor Srx	15	273	4.9E-71	T	22-10-2021	IPR019430	7TM GPCR, serpentine receptor class x  (Srx)
CIMPE.g12330.t1	65dd1acd10d01cfad8d0f4ecff3b97af	1041	Pfam	PF02171	Piwi domain	703	1000	1.8E-62	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g19600.t1	c0b87c99fe2c79c11a6061f8790abc27	1015	Pfam	PF16488	Argonaute linker 2 domain	530	576	4.0E-13	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CIMPE.g19600.t1	c0b87c99fe2c79c11a6061f8790abc27	1015	Pfam	PF02171	Piwi domain	674	973	8.9E-116	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g19600.t1	c0b87c99fe2c79c11a6061f8790abc27	1015	Pfam	PF02170	PAZ domain	402	520	2.4E-25	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g19600.t1	c0b87c99fe2c79c11a6061f8790abc27	1015	Pfam	PF16486	N-terminal domain of argonaute	153	283	4.6E-26	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CIMPE.g19600.t1	c0b87c99fe2c79c11a6061f8790abc27	1015	Pfam	PF16487	Mid domain of argonaute	586	667	4.6E-31	T	22-10-2021	IPR032473	Protein argonaute, Mid domain
CIMPE.g19600.t1	c0b87c99fe2c79c11a6061f8790abc27	1015	Pfam	PF08699	Argonaute linker 1 domain	293	381	1.6E-18	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CIMPE.g8134.t1	a6789bcb802fea966ed2adb1d6f0620e	888	Pfam	PF02171	Piwi domain	556	850	1.7E-50	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g9439.t1	7f76fdcea32f903e88f59e8a63eb2257	576	Pfam	PF02171	Piwi domain	253	574	2.7E-47	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g17994.t1	18d848513cd964bf72c7fabee5848bbe	880	Pfam	PF02171	Piwi domain	558	842	4.1E-51	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g17994.t1	18d848513cd964bf72c7fabee5848bbe	880	Pfam	PF02170	PAZ domain	300	402	8.0E-9	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g13789.t1	d982f3da6f184ef4941badcec7328378	907	Pfam	PF02170	PAZ domain	312	418	9.5E-15	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g13789.t1	d982f3da6f184ef4941badcec7328378	907	Pfam	PF02171	Piwi domain	576	881	9.6E-80	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g18557.t1	54fcc63a1799e5e4a078f61ec9497054	1049	Pfam	PF16488	Argonaute linker 2 domain	519	565	1.2E-9	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CIMPE.g18557.t1	54fcc63a1799e5e4a078f61ec9497054	1049	Pfam	PF16486	N-terminal domain of argonaute	92	230	1.5E-13	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CIMPE.g18557.t1	54fcc63a1799e5e4a078f61ec9497054	1049	Pfam	PF08699	Argonaute linker 1 domain	261	301	2.3E-9	T	22-10-2021	IPR014811	Argonaute, linker 1 domain
CIMPE.g18557.t1	54fcc63a1799e5e4a078f61ec9497054	1049	Pfam	PF02171	Piwi domain	667	973	5.3E-111	T	22-10-2021	IPR003165	Piwi domain
CIMPE.g18557.t1	54fcc63a1799e5e4a078f61ec9497054	1049	Pfam	PF02170	PAZ domain	394	508	7.0E-12	T	22-10-2021	IPR003100	PAZ domain
CIMPE.g19083.t1	dfb6e2f3fd5d57b3f35b1fea7b5a2f5e	986	Pfam	PF02171	Piwi domain	650	944	1.8E-58	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10176700.t1	dcb77221f8de286de860745d390b0b93	624	Pfam	PF02170	PAZ domain	296	402	9.3E-10	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10177400.t1	3bd7b7f9327fc8b0051170fde764aad9	904	Pfam	PF02171	Piwi domain	571	866	1.9E-46	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10177400.t1	3bd7b7f9327fc8b0051170fde764aad9	904	Pfam	PF02170	PAZ domain	312	418	1.4E-9	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_40104600.t1	e46453fa49b6f6ffebac2685c13c4be4	948	Pfam	PF02171	Piwi domain	695	933	1.0E-31	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_50262400.t1	1bd1fa039ea6ff2ffc34e429ebd72f9d	933	Pfam	PF02171	Piwi domain	600	896	2.4E-57	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10183000.t1	ce4a872f9d6c5cd73e37599f4790ea73	968	Pfam	PF16486	N-terminal domain of argonaute	108	244	1.1E-7	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CINOP.Sp34_10183000.t1	ce4a872f9d6c5cd73e37599f4790ea73	968	Pfam	PF02171	Piwi domain	621	920	1.1E-49	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10098600.t1	7448a7085b7c9a7a05e917f2ab361f49	826	Pfam	PF02171	Piwi domain	502	811	7.1E-77	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10098600.t1	7448a7085b7c9a7a05e917f2ab361f49	826	Pfam	PF02170	PAZ domain	227	352	6.1E-25	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10259300.t1	cc0d4e3dfbd4d167c4f7ec490589fad7	972	Pfam	PF02171	Piwi domain	601	931	2.4E-79	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10259300.t1	cc0d4e3dfbd4d167c4f7ec490589fad7	972	Pfam	PF02170	PAZ domain	327	442	4.8E-17	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10176000.t1	37857f88a2d1c36ceb87fa86b44aea92	888	Pfam	PF02171	Piwi domain	555	850	1.1E-46	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10176000.t1	37857f88a2d1c36ceb87fa86b44aea92	888	Pfam	PF02170	PAZ domain	296	402	1.6E-9	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10261700.t1	540fe5d0316999def399cc4a18533be4	938	Pfam	PF02171	Piwi domain	604	899	3.5E-49	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10261700.t1	540fe5d0316999def399cc4a18533be4	938	Pfam	PF02170	PAZ domain	348	452	3.6E-11	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_50015000.t1	6c5f95709eb9c32d0ea91fa1526ffa5b	1010	Pfam	PF02171	Piwi domain	629	955	2.8E-93	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_50015000.t1	6c5f95709eb9c32d0ea91fa1526ffa5b	1010	Pfam	PF02170	PAZ domain	355	472	4.5E-16	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10263500.t1	1a52362c406687e2ba741dc32763e141	891	Pfam	PF02171	Piwi domain	557	852	3.2E-49	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10263500.t1	1a52362c406687e2ba741dc32763e141	891	Pfam	PF02170	PAZ domain	301	405	2.8E-11	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10244410.t1	77fd2105df6a24e3bb80f1c197fbed47	907	Pfam	PF02171	Piwi domain	560	867	1.3E-82	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_10182700.t1	ba432e18273e1bf31eb0e0abb5f842c6	950	Pfam	PF16486	N-terminal domain of argonaute	88	224	3.5E-8	T	22-10-2021	IPR032474	Protein argonaute, N-terminal
CINOP.Sp34_10182700.t1	ba432e18273e1bf31eb0e0abb5f842c6	950	Pfam	PF02171	Piwi domain	600	903	3.8E-50	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_50098900.t1	1ff00087a31a47e179af07d53906e43e	941	Pfam	PF02171	Piwi domain	566	898	6.4E-79	T	22-10-2021	IPR003165	Piwi domain
CINOP.Sp34_50098900.t1	1ff00087a31a47e179af07d53906e43e	941	Pfam	PF02170	PAZ domain	306	409	1.8E-17	T	22-10-2021	IPR003100	PAZ domain
CINOP.Sp34_10058800.t1	b5ffc75a217a8e99a27b67f27473d000	850	Pfam	PF16488	Argonaute linker 2 domain	428	474	6.1E-14	T	22-10-2021	IPR032472	Argonaute linker 2 domain
CINOP.Sp34_10058800.t1	b5ffc75a217a8e99a27b67f27473d000	850	Pfam	PF02171	Piwi domain	574	849	3.8E-67	T	22-10-2021	IPR003165	Piwi domain
